composition_id,entry_id,element,atomic_fraction,site_label
comp_oqmd_5722_S,oqmd_5722,S,0.5,B
comp_oqmd_5734_La,oqmd_5734,La,0.5,A
comp_oqmd_5734_S,oqmd_5734,S,0.5,B
comp_oqmd_5735_La,oqmd_5735,La,0.5,A
comp_oqmd_5735_Te,oqmd_5735,Te,0.5,B
comp_oqmd_5736_Ce,oqmd_5736,Ce,0.5,A
comp_oqmd_5736_S,oqmd_5736,S,0.5,B
comp_oqmd_5737_Pr,oqmd_5737,Pr,0.5,A
comp_oqmd_5737_Te,oqmd_5737,Te,0.5,B
comp_oqmd_5738_Nd,oqmd_5738,Nd,0.5,A
comp_oqmd_5738_S,oqmd_5738,S,0.5,B
comp_oqmd_5771_Eu,oqmd_5771,Eu,0.5,A
comp_oqmd_5771_S,oqmd_5771,S,0.5,B
comp_oqmd_5783_Ba,oqmd_5783,Ba,0.5,A
comp_oqmd_5783_S,oqmd_5783,S,0.5,B
comp_oqmd_5995_Cl,oqmd_5995,Cl,0.5,A
comp_oqmd_5995_K,oqmd_5995,K,0.5,A
comp_oqmd_6095_S,oqmd_6095,S,0.5,B
comp_oqmd_6095_Th,oqmd_6095,Th,0.5,A
comp_oqmd_6096_S,oqmd_6096,S,0.5,B
comp_oqmd_6096_U,oqmd_6096,U,0.5,A
comp_oqmd_6097_Np,oqmd_6097,Np,0.5,A
comp_oqmd_6097_O,oqmd_6097,O,0.5,B
comp_oqmd_6098_O,oqmd_6098,O,0.5,B
comp_oqmd_6098_Pu,oqmd_6098,Pu,0.5,A
comp_oqmd_6099_N,oqmd_6099,N,0.5,B
comp_oqmd_6099_Np,oqmd_6099,Np,0.5,A
comp_oqmd_6100_N,oqmd_6100,N,0.5,B
comp_oqmd_6100_Pu,oqmd_6100,Pu,0.5,A
comp_oqmd_6101_C,oqmd_6101,C,0.5,B
comp_oqmd_6101_Pu,oqmd_6101,Pu,0.5,A
comp_oqmd_6116_Te,oqmd_6116,Te,0.5,B
comp_oqmd_6116_Zn,oqmd_6116,Zn,0.5,A
comp_oqmd_6117_Hg,oqmd_6117,Hg,0.5,A
comp_oqmd_6117_Te,oqmd_6117,Te,0.5,B
comp_oqmd_6293_Te,oqmd_6293,Te,0.5,A
comp_oqmd_6293_Th,oqmd_6293,Th,0.5,A
comp_oqmd_6296_Eu,oqmd_6296,Eu,0.5,A
comp_oqmd_6296_Te,oqmd_6296,Te,0.5,B
comp_oqmd_6297_S,oqmd_6297,S,0.5,B
comp_oqmd_6297_V,oqmd_6297,V,0.5,A
comp_oqmd_6318_H,oqmd_6318,H,0.5,B
comp_oqmd_6318_Na,oqmd_6318,Na,0.5,A
comp_oqmd_6320_Te,oqmd_6320,Te,0.5,B
comp_oqmd_6320_Yb,oqmd_6320,Yb,0.5,A
comp_oqmd_6321_Se,oqmd_6321,Se,0.5,B
comp_oqmd_6321_Yb,oqmd_6321,Yb,0.5,A
comp_oqmd_68794_P,oqmd_68794,P,0.5,B
comp_oqmd_68794_V,oqmd_68794,V,0.5,A
comp_oqmd_6912_Cr,oqmd_6912,Cr,0.5,A
comp_oqmd_6912_N,oqmd_6912,N,0.5,B
comp_oqmd_6913_N,oqmd_6913,N,0.5,B
comp_oqmd_6913_Y,oqmd_6913,Y,0.5,A
comp_oqmd_6924_Nb,oqmd_6924,Nb,0.5,A
comp_oqmd_6924_O,oqmd_6924,O,0.5,B
comp_oqmd_6958_O,oqmd_6958,O,0.5,B
comp_oqmd_6958_Zn,oqmd_6958,Zn,0.5,A
comp_oqmd_6974_Pb,oqmd_6974,Pb,0.5,A
comp_oqmd_6974_Se,oqmd_6974,Se,0.5,B
comp_oqmd_6975_Pb,oqmd_6975,Pb,0.5,B
comp_oqmd_6975_Te,oqmd_6975,Te,0.5,A
comp_oqmd_69843_Ru,oqmd_69843,Ru,0.5,A
comp_oqmd_69843_Si,oqmd_69843,Si,0.5,A
comp_oqmd_71826_Mn,oqmd_71826,Mn,0.5,A
comp_oqmd_71826_Te,oqmd_71826,Te,0.5,B
comp_oqmd_7241_Fe,oqmd_7241,Fe,0.25,B
comp_oqmd_7241_Ni,oqmd_7241,Ni,0.75,A
comp_oqmd_7246_Au,oqmd_7246,Au,0.25,B
comp_oqmd_7246_Cu,oqmd_7246,Cu,0.75,A
comp_oqmd_73625_S,oqmd_73625,S,0.5,B
comp_oqmd_73625_V,oqmd_73625,V,0.5,A
comp_oqmd_74704_Ru,oqmd_74704,Ru,0.5,A
comp_oqmd_74704_Si,oqmd_74704,Si,0.5,A
comp_oqmd_7484_F,oqmd_7484,F,0.5,B
comp_oqmd_7484_Li,oqmd_7484,Li,0.5,A
comp_oqmd_7584_As,oqmd_7584,As,0.5,B
comp_oqmd_7584_Mn,oqmd_7584,Mn,0.5,A
comp_oqmd_7648_Ca,oqmd_7648,Ca,0.5,A
comp_oqmd_7648_Se,oqmd_7648,Se,0.5,B
comp_oqmd_7649_Ca,oqmd_7649,Ca,0.5,A
comp_oqmd_7649_Te,oqmd_7649,Te,0.5,B
comp_oqmd_7759_P,oqmd_7759,P,0.5,B
comp_oqmd_7759_V,oqmd_7759,V,0.5,A
comp_oqmd_7807_Co,oqmd_7807,Co,0.5,A
comp_oqmd_7807_Se,oqmd_7807,Se,0.5,B
comp_oqmd_7812_Pd,oqmd_7812,Pd,0.5,B
comp_oqmd_7812_Te,oqmd_7812,Te,0.5,A
comp_oqmd_7813_Ni,oqmd_7813,Ni,0.5,A
comp_oqmd_7813_Te,oqmd_7813,Te,0.5,B
comp_oqmd_7825_Fe,oqmd_7825,Fe,0.25,B
comp_oqmd_7825_Pt,oqmd_7825,Pt,0.75,A
comp_oqmd_7829_Pt,oqmd_7829,Pt,0.5,B
comp_oqmd_7829_Sn,oqmd_7829,Sn,0.5,A
comp_oqmd_7832_Pd,oqmd_7832,Pd,0.5,B
comp_oqmd_7832_Sb,oqmd_7832,Sb,0.5,A
comp_oqmd_7834_Pb,oqmd_7834,Pb,0.25,B
comp_oqmd_7834_Pd,oqmd_7834,Pd,0.75,A
comp_oqmd_8063_C,oqmd_8063,C,0.5,B
comp_oqmd_8063_Th,oqmd_8063,Th,0.5,A
comp_oqmd_8080_Os,oqmd_8080,Os,0.5,A
comp_oqmd_8080_Si,oqmd_8080,Si,0.5,A
comp_oqmd_8089_H,oqmd_8089,H,0.5,B
comp_oqmd_8089_K,oqmd_8089,K,0.5,A
comp_oqmd_8090_Cl,oqmd_8090,Cl,0.5,A
comp_oqmd_8090_Na,oqmd_8090,Na,0.5,A
comp_oqmd_8091_F,oqmd_8091,F,0.5,A
comp_oqmd_8091_Rb,oqmd_8091,Rb,0.5,A
comp_oqmd_8112_C,oqmd_8112,C,0.5,B
comp_oqmd_8112_Mo,oqmd_8112,Mo,0.5,A
comp_oqmd_8113_C,oqmd_8113,C,0.5,B
comp_oqmd_8113_Sc,oqmd_8113,Sc,0.5,A
comp_oqmd_8116_Mn,oqmd_8116,Mn,0.5,A
comp_oqmd_8116_Te,oqmd_8116,Te,0.5,B
comp_oqmd_8117_Ho,oqmd_8117,Ho,0.5,A
comp_oqmd_8117_P,oqmd_8117,P,0.5,B
comp_oqmd_8118_As,oqmd_8118,As,0.5,B
comp_oqmd_8118_Ho,oqmd_8118,Ho,0.5,A
comp_oqmd_8119_Ho,oqmd_8119,Ho,0.5,A
comp_oqmd_8119_Sb,oqmd_8119,Sb,0.5,B
comp_oqmd_8120_Bi,oqmd_8120,Bi,0.5,B
comp_oqmd_8120_Ho,oqmd_8120,Ho,0.5,A
comp_oqmd_8121_Ho,oqmd_8121,Ho,0.5,A
comp_oqmd_8121_S,oqmd_8121,S,0.5,B
comp_oqmd_8122_Ho,oqmd_8122,Ho,0.5,A
comp_oqmd_8122_Se,oqmd_8122,Se,0.5,B
comp_oqmd_8123_Ho,oqmd_8123,Ho,0.5,A
comp_oqmd_8123_Te,oqmd_8123,Te,0.5,B
comp_oqmd_8149_S,oqmd_8149,S,0.5,B
comp_oqmd_8149_Sm,oqmd_8149,Sm,0.5,A
comp_oqmd_8150_Sc,oqmd_8150,Sc,0.5,A
comp_oqmd_8150_Te,oqmd_8150,Te,0.5,B
comp_oqmd_8154_P,oqmd_8154,P,0.5,B
comp_oqmd_8154_Tb,oqmd_8154,Tb,0.5,A
comp_oqmd_8155_As,oqmd_8155,As,0.5,B
comp_oqmd_8155_Tb,oqmd_8155,Tb,0.5,A
comp_oqmd_8156_Sb,oqmd_8156,Sb,0.5,B
comp_oqmd_8156_Tb,oqmd_8156,Tb,0.5,A
comp_oqmd_8157_Bi,oqmd_8157,Bi,0.5,B
comp_oqmd_8157_Tb,oqmd_8157,Tb,0.5,A
comp_oqmd_8158_S,oqmd_8158,S,0.5,B
comp_oqmd_8158_Tb,oqmd_8158,Tb,0.5,A
comp_oqmd_8159_Se,oqmd_8159,Se,0.5,B
comp_oqmd_8159_Tb,oqmd_8159,Tb,0.5,A
comp_oqmd_8161_Sb,oqmd_8161,Sb,0.5,B
comp_oqmd_8161_Y,oqmd_8161,Y,0.5,A
comp_oqmd_8162_As,oqmd_8162,As,0.5,B
comp_oqmd_8162_Gd,oqmd_8162,Gd,0.5,A
comp_oqmd_8163_Gd,oqmd_8163,Gd,0.5,A
comp_oqmd_8163_Sb,oqmd_8163,Sb,0.5,B
comp_oqmd_8164_As,oqmd_8164,As,0.5,B
comp_oqmd_8164_Dy,oqmd_8164,Dy,0.5,A
comp_oqmd_8165_Dy,oqmd_8165,Dy,0.5,A
comp_oqmd_8165_Sb,oqmd_8165,Sb,0.5,B
comp_oqmd_8166_Dy,oqmd_8166,Dy,0.5,A
comp_oqmd_8166_Te,oqmd_8166,Te,0.5,B
comp_oqmd_8167_As,oqmd_8167,As,0.5,B
comp_oqmd_8167_Er,oqmd_8167,Er,0.5,A
comp_oqmd_8168_Er,oqmd_8168,Er,0.5,A
comp_oqmd_8168_Sb,oqmd_8168,Sb,0.5,B
comp_oqmd_8169_Er,oqmd_8169,Er,0.5,A
comp_oqmd_8169_Te,oqmd_8169,Te,0.5,B
comp_oqmd_8170_As,oqmd_8170,As,0.5,B
comp_oqmd_8170_Tm,oqmd_8170,Tm,0.5,A
comp_oqmd_8171_Sb,oqmd_8171,Sb,0.5,B
comp_oqmd_8171_Tm,oqmd_8171,Tm,0.5,A
comp_oqmd_8172_As,oqmd_8172,As,0.5,B
comp_oqmd_8172_Yb,oqmd_8172,Yb,0.5,A
comp_oqmd_8173_Ba,oqmd_8173,Ba,0.5,A
comp_oqmd_8173_Se,oqmd_8173,Se,0.5,B
comp_oqmd_8177_B,oqmd_8177,B,0.5,B
comp_oqmd_8177_Pu,oqmd_8177,Pu,0.5,A
comp_oqmd_8239_As,oqmd_8239,As,0.5,B
comp_oqmd_8239_Ce,oqmd_8239,Ce,0.5,A
comp_oqmd_8241_As,oqmd_8241,As,0.5,B
comp_oqmd_8241_Co,oqmd_8241,Co,0.5,A
comp_oqmd_8254_As,oqmd_8254,As,0.5,B
comp_oqmd_8254_Lu,oqmd_8254,Lu,0.5,A
comp_oqmd_8260_As,oqmd_8260,As,0.5,B
comp_oqmd_8260_Np,oqmd_8260,Np,0.5,A
comp_oqmd_8265_As,oqmd_8265,As,0.5,B
comp_oqmd_8265_Pa,oqmd_8265,Pa,0.5,A
comp_oqmd_8269_As,oqmd_8269,As,0.5,A
comp_oqmd_8269_Pu,oqmd_8269,Pu,0.5,A
comp_oqmd_8270_As,oqmd_8270,As,0.5,B
comp_oqmd_8270_Pu,oqmd_8270,Pu,0.5,A
comp_oqmd_8272_As,oqmd_8272,As,0.5,B
comp_oqmd_8272_Sm,oqmd_8272,Sm,0.5,A
comp_oqmd_8273_As,oqmd_8273,As,0.5,B
comp_oqmd_8273_Sn,oqmd_8273,Sn,0.5,A
comp_oqmd_8278_As,oqmd_8278,As,0.5,B
comp_oqmd_8278_Te,oqmd_8278,Te,0.5,A
comp_oqmd_8279_As,oqmd_8279,As,0.5,B
comp_oqmd_8279_Th,oqmd_8279,Th,0.5,A
comp_oqmd_8280_As,oqmd_8280,As,0.5,B
comp_oqmd_8280_Ti,oqmd_8280,Ti,0.5,A
comp_oqmd_8281_As,oqmd_8281,As,0.5,A
comp_oqmd_8281_U,oqmd_8281,U,0.5,A
comp_oqmd_8282_As,oqmd_8282,As,0.5,B
comp_oqmd_8282_U,oqmd_8282,U,0.5,A
comp_oqmd_8285_As,oqmd_8285,As,0.5,B
comp_oqmd_8285_Y,oqmd_8285,Y,0.5,A
comp_oqmd_8286_As,oqmd_8286,As,0.5,B
comp_oqmd_8286_Zr,oqmd_8286,Zr,0.5,A
comp_oqmd_8293_N,oqmd_8293,N,0.5,B
comp_oqmd_8293_Sm,oqmd_8293,Sm,0.5,A
comp_oqmd_8294_P,oqmd_8294,P,0.5,B
comp_oqmd_8294_Sm,oqmd_8294,Sm,0.5,A
comp_oqmd_8295_Sb,oqmd_8295,Sb,0.5,B
comp_oqmd_8295_Sm,oqmd_8295,Sm,0.5,A
comp_oqmd_8296_Sm,oqmd_8296,Sm,0.5,A
comp_oqmd_8296_Te,oqmd_8296,Te,0.5,B
comp_oqmd_8297_Bi,oqmd_8297,Bi,0.5,B
comp_oqmd_8297_Nd,oqmd_8297,Nd,0.5,A
comp_oqmd_8353_I,oqmd_8353,I,0.5,B
comp_oqmd_8353_Na,oqmd_8353,Na,0.5,A
comp_oqmd_8354_Cs,oqmd_8354,Cs,0.5,A
comp_oqmd_8354_F,oqmd_8354,F,0.5,B
comp_oqmd_8355_Cs,oqmd_8355,Cs,0.5,A
comp_oqmd_8355_I,oqmd_8355,I,0.5,A
comp_oqmd_8383_Np,oqmd_8383,Np,0.5,A
comp_oqmd_8383_P,oqmd_8383,P,0.5,B
comp_oqmd_8384_Np,oqmd_8384,Np,0.5,A
comp_oqmd_8384_S,oqmd_8384,S,0.5,B
comp_oqmd_8385_Np,oqmd_8385,Np,0.5,A
comp_oqmd_8385_Sb,oqmd_8385,Sb,0.5,B
comp_oqmd_8386_Rh,oqmd_8386,Rh,0.5,A
comp_oqmd_8386_Si,oqmd_8386,Si,0.5,A
comp_oqmd_8389_N,oqmd_8389,N,0.5,B
comp_oqmd_8389_Th,oqmd_8389,Th,0.5,A
comp_oqmd_8426_Ir,oqmd_8426,Ir,0.5,B
comp_oqmd_8426_Sb,oqmd_8426,Sb,0.5,A
comp_oqmd_8431_Ge,oqmd_8431,Ge,0.5,B
comp_oqmd_8431_Th,oqmd_8431,Th,0.5,A
comp_oqmd_8477_B,oqmd_8477,B,0.5,B
comp_oqmd_8477_Zr,oqmd_8477,Zr,0.5,A
comp_oqmd_8480_Ru,oqmd_8480,Ru,0.5,A
comp_oqmd_8480_Si,oqmd_8480,Si,0.5,A
comp_oqmd_8484_In,oqmd_8484,In,0.5,A
comp_oqmd_8484_Sb,oqmd_8484,Sb,0.5,A
comp_oqmd_8485_In,oqmd_8485,In,0.5,A
comp_oqmd_8485_Sb,oqmd_8485,Sb,0.5,B
comp_oqmd_8487_In,oqmd_8487,In,0.5,A
comp_oqmd_8487_Te,oqmd_8487,Te,0.5,A
comp_oqmd_8506_La,oqmd_8506,La,0.5,A
comp_oqmd_8506_N,oqmd_8506,N,0.5,B
comp_oqmd_8507_La,oqmd_8507,La,0.5,A
comp_oqmd_8507_P,oqmd_8507,P,0.5,B
comp_oqmd_8517_Sb,oqmd_8517,Sb,0.5,B
comp_oqmd_8517_Th,oqmd_8517,Th,0.5,A
comp_oqmd_87980_Cd,oqmd_87980,Cd,0.5,A
comp_oqmd_87980_La,oqmd_87980,La,0.5,A
comp_oqmd_87994_Cd,oqmd_87994,Cd,0.5,A
comp_oqmd_87994_Lu,oqmd_87994,Lu,0.5,A
comp_oqmd_88003_Cd,oqmd_88003,Cd,0.5,A
comp_oqmd_88003_Nd,oqmd_88003,Nd,0.5,A
comp_oqmd_88014_Cd,oqmd_88014,Cd,0.5,A
comp_oqmd_88014_Pr,oqmd_88014,Pr,0.5,A
comp_oqmd_88025_Cd,oqmd_88025,Cd,0.5,A
comp_oqmd_88025_Sc,oqmd_88025,Sc,0.5,A
comp_oqmd_88027_Cd,oqmd_88027,Cd,0.5,A
comp_oqmd_88027_Sm,oqmd_88027,Sm,0.5,A
comp_oqmd_88030_Cd,oqmd_88030,Cd,0.5,A
comp_oqmd_88030_Tb,oqmd_88030,Tb,0.5,A
comp_oqmd_88033_Cd,oqmd_88033,Cd,0.5,A
comp_oqmd_88033_Tm,oqmd_88033,Tm,0.5,A
comp_oqmd_88036_Cd,oqmd_88036,Cd,0.5,A
comp_oqmd_88036_Y,oqmd_88036,Y,0.5,A
comp_oqmd_88040_Cd,oqmd_88040,Cd,0.5,A
comp_oqmd_88040_Yb,oqmd_88040,Yb,0.5,A
comp_oqmd_88122_Ce,oqmd_88122,Ce,0.5,A
comp_oqmd_88122_Hg,oqmd_88122,Hg,0.5,A
comp_oqmd_88154_Ce,oqmd_88154,Ce,0.5,A
comp_oqmd_88154_Mg,oqmd_88154,Mg,0.5,A
comp_oqmd_88239_Ce,oqmd_88239,Ce,0.5,A
comp_oqmd_88239_Zn,oqmd_88239,Zn,0.5,A
comp_oqmd_88346_Co,oqmd_88346,Co,0.5,A
comp_oqmd_88346_Ga,oqmd_88346,Ga,0.5,A
comp_oqmd_88389_Co,oqmd_88389,Co,0.5,A
comp_oqmd_88389_Hf,oqmd_88389,Hf,0.5,A
comp_oqmd_88739_Cu,oqmd_88739,Cu,0.5,A
comp_oqmd_88739_Dy,oqmd_88739,Dy,0.5,A
comp_oqmd_88747_Cu,oqmd_88747,Cu,0.5,A
comp_oqmd_88747_Er,oqmd_88747,Er,0.5,A
comp_oqmd_88809_Cu,oqmd_88809,Cu,0.5,A
comp_oqmd_88809_Gd,oqmd_88809,Gd,0.5,A
comp_oqmd_88828_Cu,oqmd_88828,Cu,0.5,A
comp_oqmd_88828_Ho,oqmd_88828,Ho,0.5,A
comp_oqmd_88926_Cu,oqmd_88926,Cu,0.5,A
comp_oqmd_88926_Sc,oqmd_88926,Sc,0.5,A
comp_oqmd_88940_Cu,oqmd_88940,Cu,0.5,A
comp_oqmd_88940_Tb,oqmd_88940,Tb,0.5,A
comp_oqmd_88955_Cu,oqmd_88955,Cu,0.5,A
comp_oqmd_88955_Tm,oqmd_88955,Tm,0.5,A
comp_oqmd_88957_Cu,oqmd_88957,Cu,0.5,A
comp_oqmd_88957_Y,oqmd_88957,Y,0.5,A
comp_oqmd_88965_Dy,oqmd_88965,Dy,0.5,A
comp_oqmd_88965_Mg,oqmd_88965,Mg,0.5,A
comp_oqmd_88966_Cu,oqmd_88966,Cu,0.5,A
comp_oqmd_88966_Zn,oqmd_88966,Zn,0.5,A
comp_oqmd_89004_Dy,oqmd_89004,Dy,0.5,A
comp_oqmd_89004_Hg,oqmd_89004,Hg,0.5,A
comp_oqmd_89009_Dy,oqmd_89009,Dy,0.5,A
comp_oqmd_89009_In,oqmd_89009,In,0.5,A
comp_oqmd_89046_Er,oqmd_89046,Er,0.5,A
comp_oqmd_89046_Hg,oqmd_89046,Hg,0.5,A
comp_oqmd_89055_Er,oqmd_89055,Er,0.5,A
comp_oqmd_89055_Ir,oqmd_89055,Ir,0.5,A
comp_oqmd_89059_Er,oqmd_89059,Er,0.5,A
comp_oqmd_89059_Mg,oqmd_89059,Mg,0.5,A
comp_oqmd_89074_Er,oqmd_89074,Er,0.5,A
comp_oqmd_89074_Pd,oqmd_89074,Pd,0.5,A
comp_oqmd_89086_Er,oqmd_89086,Er,0.5,A
comp_oqmd_89086_Rh,oqmd_89086,Rh,0.5,A
comp_oqmd_89098_Er,oqmd_89098,Er,0.5,A
comp_oqmd_89098_Tl,oqmd_89098,Tl,0.5,A
comp_oqmd_89104_Er,oqmd_89104,Er,0.5,A
comp_oqmd_89104_Zn,oqmd_89104,Zn,0.5,A
comp_oqmd_89126_Dy,oqmd_89126,Dy,0.5,A
comp_oqmd_89126_Pd,oqmd_89126,Pd,0.5,A
comp_oqmd_89140_Dy,oqmd_89140,Dy,0.5,A
comp_oqmd_89140_Rh,oqmd_89140,Rh,0.5,A
comp_oqmd_89155_Dy,oqmd_89155,Dy,0.5,A
comp_oqmd_89155_Zn,oqmd_89155,Zn,0.5,A
comp_oqmd_89198_Eu,oqmd_89198,Eu,0.5,A
comp_oqmd_89198_Tl,oqmd_89198,Tl,0.5,A
comp_oqmd_89397_Fe,oqmd_89397,Fe,0.5,A
comp_oqmd_89397_Ti,oqmd_89397,Ti,0.5,A
comp_oqmd_89398_Fe,oqmd_89398,Fe,0.5,A
comp_oqmd_89398_Ti,oqmd_89398,Ti,0.5,A
comp_oqmd_89417_Fe,oqmd_89417,Fe,0.5,A
comp_oqmd_89417_V,oqmd_89417,V,0.5,A
comp_oqmd_89558_Ga,oqmd_89558,Ga,0.5,A
comp_oqmd_89558_Ni,oqmd_89558,Ni,0.5,A
comp_oqmd_89616_Ga,oqmd_89616,Ga,0.5,A
comp_oqmd_89616_Rh,oqmd_89616,Rh,0.5,A
comp_oqmd_89687_Gd,oqmd_89687,Gd,0.5,A
comp_oqmd_89687_In,oqmd_89687,In,0.5,A
comp_oqmd_89700_Gd,oqmd_89700,Gd,0.5,A
comp_oqmd_89700_Mg,oqmd_89700,Mg,0.5,A
comp_oqmd_89749_Gd,oqmd_89749,Gd,0.5,A
comp_oqmd_89749_Rh,oqmd_89749,Rh,0.5,A
comp_oqmd_89759_Gd,oqmd_89759,Gd,0.5,A
comp_oqmd_89759_Tl,oqmd_89759,Tl,0.5,A
comp_oqmd_89768_Gd,oqmd_89768,Gd,0.5,A
comp_oqmd_89768_Zn,oqmd_89768,Zn,0.5,A
comp_oqmd_89859_Hg,oqmd_89859,Hg,0.5,A
comp_oqmd_89859_Mg,oqmd_89859,Mg,0.5,A
comp_oqmd_89861_Hg,oqmd_89861,Hg,0.5,A
comp_oqmd_89861_Mn,oqmd_89861,Mn,0.5,A
comp_oqmd_89924_Ho,oqmd_89924,Ho,0.5,A
comp_oqmd_89924_Rh,oqmd_89924,Rh,0.5,A
comp_oqmd_89929_Ho,oqmd_89929,Ho,0.5,A
comp_oqmd_89929_Zn,oqmd_89929,Zn,0.5,A
comp_oqmd_90117_Li,oqmd_90117,Li,0.5,A
comp_oqmd_90117_Tl,oqmd_90117,Tl,0.5,A
comp_oqmd_90130_Lu,oqmd_90130,Lu,0.5,A
comp_oqmd_90130_Pd,oqmd_90130,Pd,0.5,A
comp_oqmd_90141_Mg,oqmd_90141,Mg,0.5,A
comp_oqmd_90141_Nd,oqmd_90141,Nd,0.5,A
comp_oqmd_90147_Mg,oqmd_90147,Mg,0.5,A
comp_oqmd_90147_Pd,oqmd_90147,Pd,0.5,A
comp_oqmd_90153_Mg,oqmd_90153,Mg,0.5,A
comp_oqmd_90153_Sm,oqmd_90153,Sm,0.5,A
comp_oqmd_90160_Mg,oqmd_90160,Mg,0.5,A
comp_oqmd_90160_Tb,oqmd_90160,Tb,0.5,A
comp_oqmd_90200_Mn,oqmd_90200,Mn,0.5,A
comp_oqmd_90200_Pd,oqmd_90200,Pd,0.5,A
comp_oqmd_90445_Nd,oqmd_90445,Nd,0.5,A
comp_oqmd_90445_Zn,oqmd_90445,Zn,0.5,A
comp_oqmd_90586_Os,oqmd_90586,Os,0.5,A
comp_oqmd_90586_Ti,oqmd_90586,Ti,0.5,A
comp_oqmd_90674_Pd,oqmd_90674,Pd,0.5,A
comp_oqmd_90674_Yb,oqmd_90674,Yb,0.5,A
comp_oqmd_90771_Rh,oqmd_90771,Rh,0.5,A
comp_oqmd_90771_Sm,oqmd_90771,Sm,0.5,A
comp_oqmd_90791_Rh,oqmd_90791,Rh,0.5,A
comp_oqmd_90791_Y,oqmd_90791,Y,0.5,A
comp_oqmd_90794_Rh,oqmd_90794,Rh,0.5,A
comp_oqmd_90794_Zr,oqmd_90794,Zr,0.5,A
comp_oqmd_90810_Ru,oqmd_90810,Ru,0.5,A
comp_oqmd_90810_V,oqmd_90810,V,0.5,A
comp_oqmd_90870_Tb,oqmd_90870,Tb,0.5,A
comp_oqmd_90870_Zn,oqmd_90870,Zn,0.5,A
comp_oqmd_90872_Te,oqmd_90872,Te,0.5,A
comp_oqmd_90872_Th,oqmd_90872,Th,0.5,A
comp_oqmd_90905_Tl,oqmd_90905,Tl,0.5,A
comp_oqmd_90905_Tm,oqmd_90905,Tm,0.5,A
comp_oqmd_91935_Ba,oqmd_91935,Ba,0.5,A
comp_oqmd_91935_Te,oqmd_91935,Te,0.5,A
comp_oqmd_94296_Ag,oqmd_94296,Ag,0.5,A
comp_oqmd_94296_Dy,oqmd_94296,Dy,0.5,A
comp_oqmd_94348_Fe,oqmd_94348,Fe,0.5,A
comp_oqmd_94348_Rh,oqmd_94348,Rh,0.5,A
comp_oqmd_94482_Ag,oqmd_94482,Ag,0.5,A
comp_oqmd_94482_Mg,oqmd_94482,Mg,0.5,A
comp_oqmd_94573_Ag,oqmd_94573,Ag,0.5,A
comp_oqmd_94573_Gd,oqmd_94573,Gd,0.5,A
comp_oqmd_94574_Ru,oqmd_94574,Ru,0.5,A
comp_oqmd_94574_Ti,oqmd_94574,Ti,0.5,A
comp_oqmd_94593_Ag,oqmd_94593,Ag,0.5,A
comp_oqmd_94593_Ce,oqmd_94593,Ce,0.5,A
comp_oqmd_94594_Ag,oqmd_94594,Ag,0.5,A
comp_oqmd_94594_La,oqmd_94594,La,0.5,A
comp_oqmd_94600_Au,oqmd_94600,Au,0.5,A
comp_oqmd_94600_Cs,oqmd_94600,Cs,0.5,A
comp_oqmd_94913_Al,oqmd_94913,Al,0.5,A
comp_oqmd_94913_Ni,oqmd_94913,Ni,0.5,A
comp_oqmd_94919_Al,oqmd_94919,Al,0.5,A
comp_oqmd_94919_Ni,oqmd_94919,Ni,0.5,A
comp_oqmd_94922_Au,oqmd_94922,Au,0.5,A
comp_oqmd_94922_Cd,oqmd_94922,Cd,0.5,A
comp_oqmd_9510_Cr,oqmd_9510,Cr,0.5,A
comp_oqmd_9510_Se,oqmd_9510,Se,0.5,B
comp_oqmd_98735_Co,oqmd_98735,Co,0.5,A
comp_oqmd_98735_Fe,oqmd_98735,Fe,0.5,A
comp_oqmd_9972_Pd,oqmd_9972,Pd,0.5,A
comp_oqmd_9972_Zr,oqmd_9972,Zr,0.5,A
