directory,composition,structure_type,element_A,element_B,a_DFT,a_calc,error,rel_error_pct
Cu3Tb1,Tb1Cu3,L12,Cu,Tb,4.0,3.7155149900159974,-0.2844850099840026,-7.112125249600066
Cu3Tc1,Tc1Cu3,L12,Cu,Tc,3.70888,3.4848225205097134,-0.22405747949028676,-6.041108892449654
Cu3Ti1,Ti1Cu3,L12,Cu,Ti,3.78223,3.539620645444231,-0.24260935455576904,-6.414452705302666
Cu3Tm1,Tm1Cu3,L12,Cu,Tm,4.01609,3.726207087264555,-0.289882912735445,-7.2180382594873365
Cu3V1,V1Cu3,L12,Cu,V,3.73114,3.4832312600358484,-0.24790873996415153,-6.644316213386567
Cu3W1,W1Cu3,L12,Cu,W,3.75111,3.5608318744542378,-0.1902781255457624,-5.072581863655355
Cu3Y1,Y1Cu3,L12,Cu,Y,4.07868,3.8534265575415323,-0.225253442458468,-5.522704464642188
Cu3Zn1,Zn1Cu3,L12,Cu,Zn,3.67971,3.5164075425179053,-0.1633024574820947,-4.43791650652075
Cu3Zr1,Zr1Cu3,L12,Cu,Zr,3.93777,3.7025560964928097,-0.2352139035071903,-5.97327684215153
Dy3Ag1,Ag1Dy3,L12,Dy,Ag,4.65339,4.012762911463991,-0.640627088536009,-13.766890128186313
Dy3Al1,Al1Dy3,L12,Dy,Al,4.68962,3.9687015934845746,-0.720918406515425,-15.37264013961526
Dy3Au1,Au1Dy3,L12,Dy,Au,4.4803,4.015169693250078,-0.46513030674992173,-10.381677716892211
Dy3Ba1,Ba1Dy3,L12,Dy,Ba,5.02895,4.492386166160585,-0.5365638338394154,-10.669500270223713
Dy3Ca1,Ca1Dy3,L12,Dy,Ca,4.0,4.324295205841858,0.32429520584185756,8.107380146046438
Dy3Cd1,Cd1Dy3,L12,Dy,Cd,4.65365,4.062922949698047,-0.590727050301953,-12.69384354865435
Dy3Ce1,Ce1Dy3,L12,Dy,Ce,4.48176,4.15912828028582,-0.32263171971418014,-7.198772797164063
Dy3Co1,Co1Dy3,L12,Dy,Co,4.04178,3.7855647652953004,-0.25621523470469976,-6.339168255192012
Dy3Cr1,Cr1Dy3,L12,Dy,Cr,4.13929,3.8441162417906476,-0.2951737582093523,-7.131023876301305
Dy3Cu1,Cu1Dy3,L12,Dy,Cu,4.49286,3.8535334558942407,-0.6393265441057596,-14.229834539820061
Dy3Dy1,Dy4,L12,Dy,Dy,4.0,4.18943218485109,0.18943218485109004,4.735804621277251
Dy3Er1,Er1Dy3,L12,Dy,Er,4.42151,4.057317853718936,-0.3641921462810638,-8.236827379810602
Dy3Fe1,Fe1Dy3,L12,Dy,Fe,4.26081,3.80511718224887,-0.45569281775113035,-10.694980948484686
Dy3Ga1,Ga1Dy3,L12,Dy,Ga,4.67046,3.9966146330025585,-0.6738453669974418,-14.427815825367132
Dy3Gd1,Gd1Dy3,L12,Dy,Gd,7.84003,4.246619190911743,-3.5934108090882564,-45.8341461587297
Dy3Ge1,Ge1Dy3,L12,Dy,Ge,4.60238,4.006436085823123,-0.5959439141768774,-12.948602987516836
Dy3Hf1,Hf1Dy3,L12,Dy,Hf,4.39218,4.091556861596012,-0.3006231384039877,-6.844508613125775
Dy3Hg1,Hg1Dy3,L12,Dy,Hg,4.73497,4.1190026820432255,-0.6159673179567742,-13.008895894942823
Dy3Ho1,Ho1Dy3,L12,Dy,Ho,4.18505,4.165187100935793,-0.019862899064207795,-0.4746155736301309
Dy3In1,In1Dy3,L12,Dy,In,4.80043,4.179303815211146,-0.6211261847888547,-12.938969733729158
Dy3Ir1,Ir1Dy3,L12,Dy,Ir,5.62442,3.8925985946879185,-1.7318214053120813,-30.79111100010457
Dy3La1,La1Dy3,L12,Dy,La,4.19368,4.315364969122108,0.12168496912210802,2.9016274279894514
Dy3Lu1,Lu1Dy3,L12,Dy,Lu,4.47173,4.204790596931697,-0.266939403068303,-5.969488387454139
Dy3Mg1,Mg1Dy3,L12,Dy,Mg,4.39789,4.095199570911081,-0.3026904290889192,-6.882628467035764
Dy3Mn1,Mn1Dy3,L12,Dy,Mn,4.11547,3.8335691497207054,-0.2819008502792948,-6.84978508601192
Dy3Mo1,Mo1Dy3,L12,Dy,Mo,4.37771,3.967200906225841,-0.41050909377415934,-9.37725645997929
Dy3Nb1,Nb1Dy3,L12,Dy,Nb,4.65155,4.032616226176142,-0.6189337738238585,-13.30596841534238
Dy3Nd1,Nd1Dy3,L12,Dy,Nd,4.04072,4.188867699926114,0.14814769992611332,3.6663688631262077
Dy3Ni1,Ni1Dy3,L12,Dy,Ni,6.187,3.8022325817504736,-2.3847674182495266,-38.544810380629166
Dy3Os1,Os1Dy3,L12,Dy,Os,4.1529,3.905374314235764,-0.24752568576423561,-5.960309320336045
Dy3Pb1,Pb1Dy3,L12,Dy,Pb,4.81849,4.2753813411032136,-0.5431086588967862,-11.271345564622656
Dy3Pd1,Pd1Dy3,L12,Dy,Pd,4.40405,3.9191005551048517,-0.48494944489514813,-11.011442760530606
Dy3Pr1,Pr1Dy3,L12,Dy,Pr,3.53931,4.190186194011319,0.6508761940113188,18.38991763963368
Dy3Pt1,Pt1Dy3,L12,Dy,Pt,5.80561,3.931116081411871,-1.8744939185881289,-32.287630732827886
Dy3Re1,Re1Dy3,L12,Dy,Re,4.31066,3.91447098587798,-0.39618901412202057,-9.190913088065876
Dy3Rh1,Rh1Dy3,L12,Dy,Rh,4.38095,3.873112103833822,-0.5078378961661785,-11.591958277683572
Dy3Ru1,Ru1Dy3,L12,Dy,Ru,4.55509,3.9027578786065535,-0.6523321213934463,-14.320949122705509
Dy3Sc1,Sc1Dy3,L12,Dy,Sc,4.80084,4.1221682637558725,-0.6786717362441275,-14.136520613978544
Dy3Si1,Si1Dy3,L12,Dy,Si,4.54639,3.9083111854186754,-0.6380788145813243,-14.034845549575033
Dy3Sm1,Sm1Dy3,L12,Dy,Sm,4.0,4.249125175676814,0.2491251756768138,6.228129391920345
Dy3Sn1,Sn1Dy3,L12,Dy,Sn,4.77935,4.195690143451067,-0.583659856548933,-12.212117893624301
Dy3Sr1,Sr1Dy3,L12,Dy,Sr,5.00421,4.37392376623051,-0.6302862337694899,-12.595119584699482
Dy3Ta1,Ta1Dy3,L12,Dy,Ta,4.7022,4.00413786475132,-0.69806213524868,-14.845436928430948
Dy3Tb1,Tb1Dy3,L12,Dy,Tb,4.71151,4.132916417369431,-0.5785935826305684,-12.280427774334946
Dy3Tc1,Tc1Dy3,L12,Dy,Tc,4.11146,3.9022239478631473,-0.2092360521368528,-5.089093707268289
Dy3Ti1,Ti1Dy3,L12,Dy,Ti,4.76927,3.957022072797665,-0.8122479272023346,-17.030864832612426
Dy3Tm1,Tm1Dy3,L12,Dy,Tm,4.42801,4.1436085146179895,-0.28440148538201004,-6.422783267924194
Dy3V1,V1Dy3,L12,Dy,V,5.27677,3.900632687389282,-1.3761373126107181,-26.079160407042913
Dy3W1,W1Dy3,L12,Dy,W,4.06682,3.978233301807672,-0.08858669819232778,-2.178279299116454
Dy3Y1,Y1Dy3,L12,Dy,Y,4.90363,4.270827984894966,-0.6328020151050335,-12.904766776959795
Dy3Zn1,Zn1Dy3,L12,Dy,Zn,4.6043,3.933808969871339,-0.6704910301286611,-14.562279393798427
Dy3Zr1,Zr1Dy3,L12,Dy,Zr,4.82465,4.119957523846243,-0.704692476153757,-14.606084921263863
Er3Ag1,Ag1Er3,L12,Er,Ag,4.60928,3.848592268247625,-0.760687731752375,-16.50339601309478
Er3Al1,Al1Er3,L12,Er,Al,4.13542,3.804530950268209,-0.3308890497317907,-8.001340848856723
Er3Au1,Au1Er3,L12,Er,Au,4.1824,3.8509990500337135,-0.3314009499662869,-7.923702897051618
Er3Ba1,Ba1Er3,L12,Er,Ba,4.76306,4.32821552294422,-0.43484447705578066,-9.129519196814247
Er3Ca1,Ca1Er3,L12,Er,Ca,4.16664,4.160124562625492,-0.006515437374508437,-0.15637149776578818
Er3Cd1,Cd1Er3,L12,Er,Cd,4.16757,3.8987523064816814,-0.2688176935183191,-6.450226235391825
Er3Ce1,Ce1Er3,L12,Er,Ce,4.16661,3.9949576370694557,-0.17165236293054464,-4.119712738426314
Er3Co1,Co1Er3,L12,Er,Co,4.97539,3.621394122078936,-1.3539958779210641,-27.213864198003858
Er3Cr1,Cr1Er3,L12,Er,Cr,4.33704,3.6799455985742817,-0.6570944014257183,-15.150757231331008
Er3Cu1,Cu1Er3,L12,Er,Cu,4.03305,3.689362812677876,-0.3436871873221241,-8.521768570241482
Er3Eu1,Eu1Er3,L12,Er,Eu,4.07609,4.094989544439221,0.01889954443922104,0.46366847736975975
Er3Fe1,Fe1Er3,L12,Er,Fe,4.45472,3.6409465390325053,-0.8137734609674947,-18.267668023298764
Er3Ga1,Ga1Er3,L12,Er,Ga,4.58675,3.832443989786194,-0.7543060102138064,-16.445326434050394
Er3Gd1,Gd1Er3,L12,Er,Gd,4.13086,4.082448547695379,-0.04841145230462107,-1.1719460912405908
Er3Ge1,Ge1Er3,L12,Er,Ge,4.25134,3.8422654426067573,-0.4090745573932426,-9.62224986458958
Er3Hf1,Hf1Er3,L12,Er,Hf,4.48955,3.9273862183796466,-0.5621637816203537,-12.52160643316933
Er3Hg1,Hg1Er3,L12,Er,Hg,4.20244,3.9548320388268596,-0.24760796117314054,-5.89200467283627
Er3Ho1,Ho1Er3,L12,Er,Ho,4.20464,4.001016457719428,-0.20362354228057278,-4.842829404671334
Er3In1,In1Er3,L12,Er,In,4.64428,4.015133171994781,-0.6291468280052195,-13.546703213527596
Er3Ir1,Ir1Er3,L12,Er,Ir,4.49322,3.7284279514715535,-0.7647920485284465,-17.021023865478355
Er3La1,La1Er3,L12,Er,La,4.46387,4.151194325905743,-0.31267567409425734,-7.004587366886969
Er3Lu1,Lu1Er3,L12,Er,Lu,4.39075,4.040619953715332,-0.3501300462846677,-7.974265132031377
Er3Mg1,Mg1Er3,L12,Er,Mg,4.8313,3.9310289276947157,-0.900271072305284,-18.634137236463978
Er3Mn1,Mn1Er3,L12,Er,Mn,4.45506,3.66939850650434,-0.7856614934956596,-17.63526178088869
Er3Mo1,Mo1Er3,L12,Er,Mo,4.0,3.803030263009475,-0.19696973699052478,-4.9242434247631195
Er3Nb1,Nb1Er3,L12,Er,Nb,4.18687,3.8684455829597764,-0.3184244170402235,-7.605309384820249
Er3Nd1,Nd1Er3,L12,Er,Nd,3.9922,4.024697056709749,0.03249705670974867,0.8140137445455806
Er3Ni1,Ni1Er3,L12,Er,Ni,4.28245,3.638061938534109,-0.6443880614658908,-15.047182371443702
Er3Os1,Os1Er3,L12,Er,Os,4.46633,3.7412036710193988,-0.7251263289806014,-16.235395256969397
Er3Pb1,Pb1Er3,L12,Er,Pb,4.18834,4.1112106978868495,-0.07712930211315072,-1.841524377513543
Er3Pd1,Pd1Er3,L12,Er,Pd,4.1536,3.754929911888487,-0.39867008811151283,-9.598182013470552
Er3Pt1,Pt1Er3,L12,Er,Pt,4.41302,3.7669454381955063,-0.6460745618044941,-14.640191111857504
Er3Re1,Re1Er3,L12,Er,Re,4.0,3.7503003426616144,-0.24969965733838562,-6.242491433459641
Er3Rh1,Rh1Er3,L12,Er,Rh,4.12532,3.708941460617457,-0.41637853938254343,-10.093242206242023
Er3Ru1,Ru1Er3,L12,Er,Ru,4.49188,3.738587235390188,-0.753292764609812,-16.770099927197787
Er3Sc1,Sc1Er3,L12,Er,Sc,4.61099,3.957997620539508,-0.6529923794604922,-14.16165247507568
Er3Si1,Si1Er3,L12,Er,Si,4.50437,3.74414054220231,-0.7602294577976898,-16.87759792818285
Er3Sm1,Sm1Er3,L12,Er,Sm,4.11602,4.08495453246045,-0.031065467539550085,-0.75474530103231
Er3Sn1,Sn1Er3,L12,Er,Sn,4.20242,4.031519500234702,-0.1709004997652981,-4.0667163150113055
Er3Sr1,Sr1Er3,L12,Er,Sr,4.52129,4.209753123014145,-0.31153687698585486,-6.890442262846552
Er3Ta1,Ta1Er3,L12,Er,Ta,4.1693,3.8399672215349554,-0.3293327784650444,-7.898994518625295
Er3Tb1,Tb1Er3,L12,Er,Tb,4.17004,3.9687457741530667,-0.20129422584693346,-4.827153356968601
Er3Tc1,Tc1Er3,L12,Er,Tc,4.48782,3.7380533046467828,-0.7497666953532174,-16.706701591267418
Er3Ti1,Ti1Er3,L12,Er,Ti,4.01144,3.7928514295813005,-0.21858857041869983,-5.449129749384256
Er3Tm1,Tm1Er3,L12,Er,Tm,4.41744,3.979437871401624,-0.43800212859837595,-9.91529321503803
Er3V1,V1Er3,L12,Er,V,4.0,3.736462044172917,-0.26353795582708317,-6.588448895677079
Er3W1,W1Er3,L12,Er,W,4.57995,3.814062658591307,-0.7658873414086931,-16.722613596408106
Er3Y1,Y1Er3,L12,Er,Y,4.1906,4.106657341678601,-0.08394265832139869,-2.003117890550248
Er3Zn1,Zn1Er3,L12,Er,Zn,4.13152,3.769638326654974,-0.3618816733450263,-8.7590444520425
Er3Zr1,Zr1Er3,L12,Er,Zr,4.1205,3.9557868806298786,-0.16471311937012123,-3.997406124745085
Eu3Ag1,Ag1Eu3,L12,Eu,Ag,4.81858,4.099409764780424,-0.7191702352195755,-14.924941273561412
Eu3Al1,Al1Eu3,L12,Eu,Al,4.87617,4.055348446801008,-0.820821553198992,-16.83332519577849
Eu3Au1,Au1Eu3,L12,Eu,Au,4.83006,4.1018165465665115,-0.7282434534334881,-15.07731691601115
Eu3Ba1,Ba1Eu3,L12,Eu,Ba,5.10029,4.579033019477018,-0.5212569805229821,-10.220143962852742
Eu3Ca1,Ca1Eu3,L12,Eu,Ca,5.05353,4.410942059158291,-0.6425879408417092,-12.715625332029475
Eu3Cd1,Cd1Eu3,L12,Eu,Cd,4.74847,4.14956980301448,-0.5989001969855199,-12.612487748380422
Eu3Ce1,Ce1Eu3,L12,Eu,Ce,4.12601,4.245775133602254,0.11976513360225383,2.902686459854771
Eu3Co1,Co1Eu3,L12,Eu,Co,4.67645,3.872211618611734,-0.8042383813882661,-17.197626006656034
Eu3Cr1,Cr1Eu3,L12,Eu,Cr,4.85406,3.9307630951070807,-0.9232969048929189,-19.0211267453002
Eu3Cu1,Cu1Eu3,L12,Eu,Cu,4.6198,3.9401803092106746,-0.679619690789325,-14.711019758200033
Eu3Dy1,Dy1Eu3,L12,Eu,Dy,3.95361,4.276079038167524,0.3224690381675246,8.156318862192391
Eu3Er1,Er1Eu3,L12,Eu,Er,4.10173,4.143964707035369,0.04223470703536947,1.0296803308694007
Eu3Eu1,Eu4,L12,Eu,Eu,5.00525,4.345807040972019,-0.6594429590279809,-13.175025403885538
Eu3Fe1,Fe1Eu3,L12,Eu,Fe,4.6742,3.8917640355653043,-0.7824359644346957,-16.73946267670822
Eu3Ga1,Ga1Eu3,L12,Eu,Ga,4.85122,4.0832614863189916,-0.7679585136810081,-15.830214125127457
Eu3Gd1,Gd1Eu3,L12,Eu,Gd,6.56618,4.333266044228178,-2.2329139557718225,-34.00628608676312
Eu3Ge1,Ge1Eu3,L12,Eu,Ge,4.51828,4.093082939139555,-0.4251970608604445,-9.410595643927437
Eu3Hf1,Hf1Eu3,L12,Eu,Hf,4.89385,4.178203714912446,-0.715646285087554,-14.623380060434096
Eu3Hg1,Hg1Eu3,L12,Eu,Hg,4.87312,4.205649535359659,-0.6674704646403411,-13.69698395771787
Eu3Ho1,Ho1Eu3,L12,Eu,Ho,3.59261,4.251833954252227,0.6592239542522269,18.34944383755061
Eu3In1,In1Eu3,L12,Eu,In,4.9374,4.265950668527579,-0.671449331472421,-13.599249229805585
Eu3Ir1,Ir1Eu3,L12,Eu,Ir,4.71856,3.9792454480043524,-0.7393145519956477,-15.66822403435895
Eu3La1,La1Eu3,L12,Eu,La,4.69694,4.402011822438541,-0.2949281775614585,-6.279155738873789
Eu3Lu1,Lu1Eu3,L12,Eu,Lu,4.95126,4.29143745024813,-0.6598225497518708,-13.326356316409777
Eu3Mg1,Mg1Eu3,L12,Eu,Mg,4.93504,4.181846424227515,-0.7531935757724852,-15.26215746523808
Eu3Mn1,Mn1Eu3,L12,Eu,Mn,4.68433,3.920216003037139,-0.7641139969628612,-16.31212995162299
Eu3Mo1,Mo1Eu3,L12,Eu,Mo,4.79575,4.053847759542275,-0.7419022404577253,-15.469994066782574
Eu3Nb1,Nb1Eu3,L12,Eu,Nb,4.84248,4.119263079492575,-0.7232169205074248,-14.934845791979
Eu3Nd1,Nd1Eu3,L12,Eu,Nd,5.2266,4.275514553242547,-0.9510854467574532,-18.19701998923685
Eu3Ni1,Ni1Eu3,L12,Eu,Ni,4.68806,3.8888794350669076,-0.7991805649330925,-17.04714881919371
Eu3Os1,Os1Eu3,L12,Eu,Os,4.69024,3.9920211675521977,-0.6982188324478025,-14.886633358800456
Eu3Pb1,Pb1Eu3,L12,Eu,Pb,4.94869,4.362028194419647,-0.586661805580353,-11.854891003080672
Eu3Pd1,Pd1Eu3,L12,Eu,Pd,5.14363,4.005747408421286,-1.1378825915787143,-22.122170365650607
Eu3Pr1,Pr1Eu3,L12,Eu,Pr,4.25242,4.276833047327751,0.024413047327751514,0.5740977449958262
Eu3Pt1,Pt1Eu3,L12,Eu,Pt,4.76135,4.017762934728305,-0.7435870652716954,-15.617147768420622
Eu3Re1,Re1Eu3,L12,Eu,Re,4.72196,4.001117839194413,-0.7208421608055868,-15.265740514650417
Eu3Rh1,Rh1Eu3,L12,Eu,Rh,4.4857,3.959758957150255,-0.5259410428497446,-11.72483765855373
Eu3Ru1,Ru1Eu3,L12,Eu,Ru,4.72851,3.9894047319229866,-0.7391052680770134,-15.630828063745522
Eu3Sc1,Sc1Eu3,L12,Eu,Sc,4.93277,4.208815117072306,-0.7239548829276936,-14.676437030870964
Eu3Si1,Si1Eu3,L12,Eu,Si,4.77829,3.9949580387351085,-0.7833319612648917,-16.39356257709121
Eu3Sm1,Sm1Eu3,L12,Eu,Sm,5.86691,4.335772028993247,-1.5311379710067525,-26.097860219549172
Eu3Sn1,Sn1Eu3,L12,Eu,Sn,4.91496,4.2823369967675005,-0.6326230032324993,-12.871376435057444
Eu3Sr1,Sr1Eu3,L12,Eu,Sr,5.09008,4.460570619546943,-0.6295093804530572,-12.36737694600197
Eu3Ta1,Ta1Eu3,L12,Eu,Ta,4.81235,4.090784718067753,-0.7215652819322473,-14.994031646331777
Eu3Tc1,Tc1Eu3,L12,Eu,Tc,4.74516,3.9888708011795813,-0.756289198820419,-15.938117973270005
Eu3Ti1,Ti1Eu3,L12,Eu,Ti,4.86378,4.043668926114099,-0.8201110738859017,-16.861598877537666
Eu3Tm1,Tm1Eu3,L12,Eu,Tm,3.9556,4.230255367934423,0.274655367934423,6.943456566245905
Eu3V1,V1Eu3,L12,Eu,V,4.86442,3.9872795407057158,-0.8771404592942842,-18.031758345173408
Eu3W1,W1Eu3,L12,Eu,W,4.76598,4.064880155124105,-0.7010998448758947,-14.710507490083776
Eu3Y1,Y1Eu3,L12,Eu,Y,5.01388,4.3574748382114,-0.6564051617886006,-13.091760508600139
Eu3Zn1,Zn1Eu3,L12,Eu,Zn,4.75735,4.020455823187772,-0.7368941768122275,-15.489593509248373
Eu3Zr1,Zr1Eu3,L12,Eu,Zr,4.87569,4.206604377162677,-0.669085622837323,-13.722890972094678
Fe3Ag1,Ag1Fe3,L12,Fe,Ag,3.76322,3.535197452560118,-0.22802254743988204,-6.059240422826251
Fe3Al1,Al1Fe3,L12,Fe,Al,3.6488,3.4911361345807026,-0.15766386541929744,-4.3209785523815345
Fe3Au1,Au1Fe3,L12,Fe,Au,3.77003,3.5376042343462064,-0.2324257656537938,-6.165090613437925
Fe3Ba1,Ba1Fe3,L12,Fe,Ba,4.18639,4.014820707256712,-0.17156929274328814,-4.09826348580252
Fe3Ca1,Ca1Fe3,L12,Fe,Ca,3.95712,3.846729746937985,-0.11039025306201511,-2.789661497806867
Fe3Cd1,Cd1Fe3,L12,Fe,Cd,3.80992,3.585357490794175,-0.22456250920582477,-5.894152874753926
Fe3Ce1,Ce1Fe3,L12,Fe,Ce,3.90621,3.6815628213819482,-0.22464717861805195,-5.75102666313516
Fe3Co1,Co1Fe3,L12,Fe,Co,3.58864,3.3079993063914284,-0.28064069360857147,-7.820252062301359
Fe3Cr1,Cr1Fe3,L12,Fe,Cr,3.54187,3.3665507828867747,-0.17531921711322518,-4.949905476858981
Fe3Cu1,Cu1Fe3,L12,Fe,Cu,3.5969,3.3759679969903686,-0.22093200300963156,-6.1422892771450845
Fe3Dy1,Dy1Fe3,L12,Fe,Dy,3.79995,3.711866725947218,-0.08808327405278193,-2.3180113962757916
Fe3Er1,Er1Fe3,L12,Fe,Er,3.60203,3.579752394815064,-0.022277605184936267,-0.6184736158481818
Fe3Eu1,Eu1Fe3,L12,Fe,Eu,3.98188,3.7815947287517133,-0.20028527124828654,-5.029917306606089
Fe3Fe1,Fe4,L12,Fe,Fe,3.62428,3.3275517233449983,-0.2967282766550019,-8.187233785883041
Fe3Ga1,Ga1Fe3,L12,Fe,Ga,3.65311,3.5190491740986864,-0.1340608259013134,-3.6697724925149644
Fe3Gd1,Gd1Fe3,L12,Fe,Gd,3.65068,3.769053732007871,0.11837373200787127,3.2425118610196257
Fe3Ge1,Ge1Fe3,L12,Fe,Ge,3.63812,3.5288706269192502,-0.10924937308074956,-3.0029073554679218
Fe3Hf1,Hf1Fe3,L12,Fe,Hf,3.79259,3.6139914026921396,-0.17859859730786054,-4.709145921596074
Fe3Hg1,Hg1Fe3,L12,Fe,Hg,3.82618,3.6414372231393535,-0.18474277686064644,-4.82838697762903
Fe3In1,In1Fe3,L12,Fe,In,3.81178,3.701738356307274,-0.11004164369272607,-2.8868833902461857
Fe3Ir1,Ir1Fe3,L12,Fe,Ir,3.57104,3.415033135784047,-0.1560068642159531,-4.368667509071674
Fe3La1,La1Fe3,L12,Fe,La,4.02499,3.837799510218236,-0.18719048978176378,-4.650706952856126
Fe3Lu1,Lu1Fe3,L12,Fe,Lu,3.90487,3.7272251380278245,-0.17764486197217533,-4.549315648720068
Fe3Mg1,Mg1Fe3,L12,Fe,Mg,3.74429,3.617634112007209,-0.12665588799279082,-3.382640981141707
Fe3Mn1,Mn1Fe3,L12,Fe,Mn,3.54236,3.356003690816833,-0.18635630918316703,-5.260795322416892
Fe3Mo1,Mo1Fe3,L12,Fe,Mo,3.58679,3.489635447321968,-0.09715455267803197,-2.7086769138430733
Fe3Nb1,Nb1Fe3,L12,Fe,Nb,3.71353,3.5550507672722698,-0.15847923272773023,-4.26761686933269
Fe3Nd1,Nd1Fe3,L12,Fe,Nd,3.73279,3.711302241022242,-0.02148775897775801,-0.5756487500705373
Fe3Ni1,Ni1Fe3,L12,Fe,Ni,3.58726,3.324667122846602,-0.2625928771533981,-7.320151791434077
Fe3Os1,Os1Fe3,L12,Fe,Os,3.56283,3.4278088553318926,-0.13502114466810733,-3.7897161713611744
Fe3Pb1,Pb1Fe3,L12,Fe,Pb,3.88365,3.7978158821993415,-0.0858341178006583,-2.2101404040183414
Fe3Pd1,Pd1Fe3,L12,Fe,Pd,3.73202,3.4415350962009796,-0.29048490379902026,-7.783583791057397
Fe3Pr1,Pr1Fe3,L12,Fe,Pr,3.75061,3.7126207351074463,-0.03798926489255372,-1.0128823016137034
Fe3Pt1,Pt1Fe3,L12,Fe,Pt,3.74023,3.453550622507999,-0.2866793774920011,-7.664752635319248
Fe3Re1,Re1Fe3,L12,Fe,Re,3.5707,3.436905526974108,-0.1337944730258922,-3.7470096346904582
Fe3Rh1,Rh1Fe3,L12,Fe,Rh,3.55432,3.3955466449299503,-0.15877335507004986,-4.467052912232153
Fe3Ru1,Ru1Fe3,L12,Fe,Ru,3.54615,3.425192419702681,-0.12095758029731885,-3.4109549877280667
Fe3Sc1,Sc1Fe3,L12,Fe,Sc,3.80409,3.6446028048520005,-0.15948719514799947,-4.192518976890649
Fe3Si1,Si1Fe3,L12,Fe,Si,3.56895,3.4307457265148025,-0.1382042734851976,-3.872407108118567
Fe3Sm1,Sm1Fe3,L12,Fe,Sm,4.0,3.7715597167729427,-0.22844028322705734,-5.711007080676433
Fe3Sn1,Sn1Fe3,L12,Fe,Sn,3.8116,3.718124684547194,-0.09347531545280585,-2.452390477825739
Fe3Sr1,Sr1Fe3,L12,Fe,Sr,4.10759,3.896358307326638,-0.21123169267336195,-5.142472658501991
Fe3Ta1,Ta1Fe3,L12,Fe,Ta,3.66151,3.526572405847448,-0.1349375941525519,-3.6852990747683854
Fe3Tb1,Tb1Fe3,L12,Fe,Tb,4.09417,3.6553509584655597,-0.4388190415344404,-10.718144130176334
Fe3Tc1,Tc1Fe3,L12,Fe,Tc,3.55491,3.4246584889592753,-0.13025151104072474,-3.6639889910215655
Fe3Ti1,Ti1Fe3,L12,Fe,Ti,3.67978,3.479456613893793,-0.20032338610620704,-5.4438957249130935
Fe3Tm1,Tm1Fe3,L12,Fe,Tm,3.88112,3.6660430557141166,-0.21507694428588353,-5.54162057050242
Fe3V1,V1Fe3,L12,Fe,V,3.54138,3.4230672284854102,-0.11831277151458996,-3.340866315238409
Fe3W1,W1Fe3,L12,Fe,W,3.59347,3.5006678429038,-0.09280215709619988,-2.58252210526872
Fe3Y1,Y1Fe3,L12,Fe,Y,3.95822,3.7932625259910933,-0.1649574740089066,-4.167466032936688
Fe3Zn1,Zn1Fe3,L12,Fe,Zn,3.65613,3.4562435109674667,-0.19988648903253337,-5.467160331622053
Fe3Zr1,Zr1Fe3,L12,Fe,Zr,3.81559,3.642392064942372,-0.17319793505762782,-4.5392176585437065
Ga3Ag1,Ag1Ga3,L12,Ga,Ag,4.19298,3.7731599763462724,-0.41982002365372795,-10.012449943804356
Ga3Al1,Al1Ga3,L12,Ga,Al,4.18917,3.7290986583668566,-0.4600713416331432,-10.982398461584115
Ga3Au1,Au1Ga3,L12,Ga,Au,4.17932,3.77556675813236,-0.4037532418676397,-9.66074006938066
Ga3Ba1,Ba1Ga3,L12,Ga,Ba,4.72465,4.252783231042867,-0.471866768957133,-9.987338087628354
Ga3Ca1,Ca1Ga3,L12,Ga,Ca,4.3343,4.0846922707241395,-0.24960772927586028,-5.758893691619415
Ga3Cd1,Cd1Ga3,L12,Ga,Cd,4.30462,3.8233200145803288,-0.4812999854196711,-11.181009831754514
Ga3Ce1,Ce1Ga3,L12,Ga,Ce,4.3391,3.9195253451681027,-0.4195746548318975,-9.669623996494607
Ga3Co1,Co1Ga3,L12,Ga,Co,3.87069,3.545961830177582,-0.32472816982241826,-8.389412994128133
Ga3Cr1,Cr1Ga3,L12,Ga,Cr,3.94656,3.604513306672929,-0.3420466933270707,-8.66695789059512
Ga3Cu1,Cu1Ga3,L12,Ga,Cu,4.01492,3.6139305207765235,-0.4009894792234765,-9.987483666510826
Ga3Dy1,Ga3Dy1,L12,Ga,Dy,4.67904,3.9498292497333725,-0.7292107502666272,-15.584623133519424
Ga3Er1,Ga3Er1,L12,Ga,Er,4.69597,3.8177149186012174,-0.8782550813987826,-18.7023145675714
Ga3Eu1,Eu1Ga3,L12,Ga,Eu,4.13463,4.019557252537868,-0.11507274746213181,-2.7831449842460345
Ga3Fe1,Fe1Ga3,L12,Ga,Fe,3.92229,3.5655142471311527,-0.3567757528688471,-9.09610846900273
Ga3Ga1,Ga4,L12,Ga,Ga,4.24264,3.7570116978848405,-0.4856283021151593,-11.44637070586143
Ga3Gd1,Gd1Ga3,L12,Ga,Gd,4.30144,4.007016255794026,-0.2944237442059743,-6.8447716161558505
Ga3Ge1,Ge1Ga3,L12,Ga,Ge,4.23337,3.7668331507054043,-0.4665368492945956,-11.02046004234441
Ga3Hf1,Hf1Ga3,L12,Ga,Hf,4.10996,3.8519539264782936,-0.25800607352170646,-6.277581132704611
Ga3Hg1,Hg1Ga3,L12,Ga,Hg,4.35952,3.879399746925507,-0.4801202530744928,-11.013144866280985
